Date,gdp,ibc_br,mon_gdp,ind_prod,ind_prod_ext,ind_prod_transf,ind_cap_goods,ind_prod_int_goods,ind_prod_man,ind_prod_dur_goods,ind_prod_nondur_goods,ind_prod_cc_materials,ind_real_sales,vehi_prod,pass_cars_prod,truck_prod,bus_prod,steel_prod,road_flow_gross_vehi,ipca,ipca_ex,ipca_exi,ipca_exii,ipca_exiii,inpc,igpm,igpdi,incc_m,incc_di_mo,incc_di_servmat,ipatac_m,ipc_br,ipa,ipc_fipe,commdt_index_br,commdt_index_agro,commdt_index_metal,sinapi,ccb_sp,ccb_bh,ccb_rj,ccb_bsb,ccb_sal,wage_mass_ind,new_caged,caged_agro,caged_ind_ext,caged_ind_transf,caged_const,caged_com,caged_servi,hrs_wkd_ind_transf,unem_rate_pnad,total_sales,const_sales,com_sales,forn_app_sales,fuel_sales,nondur_congoods_sales,vest_sales,vehi_sales,medcare_sales,books_sales,offcomm_sales,others_sales,vehi_total_sales_fenabrave,pass_vehi_sales,light_comm_vehi_sales,truck_sales,bus_sales,vehi_total_sales_anfavea,vehi_domestic_sales,energy_comm,energy_res,energy_ind,energy_total,prod_crude_oil,prod_lgn,prod_oil_deriv,co_gas,co_glp,co_oilcomb,co_diesel,co_oilderiv_total,co_hid_alc,co_alc_total,curr_acc,idp_gdp_twelve_mon,ide_mon,net_publi_debt_states,pr_central_gov,net_debt_percent_gdp,net_debt_per_gdp_states,net_debt_per_gdp_pe,net_debt_per_gdp_cons_ps,nm_debt_cost,nm_debt_cost_int,mon_base,inter_reserv,inter_reserv_liq,mi_wkdavg,mii_balance_endp,selic_mon,interest_longterm,cdi_mon,credit_tot,credit_enter,bndes_desem_total,bndes_desem_ind_transf,bndes_desem_comserv,bndes_desem_ind_ext,exr_usd_mon_mean,household_debt,serv_conf_index_fgv,serv_curr_situ_index_fgv,serv_expec_index_fgv,ind_conf_cons_feco,ind_eco_cond_feco,ind_fut_expec_feco,emp_conf_index_fgv,emp_curr_situ_index_fgv,emp_expec_index_fgv,ind_conf_index_fgv,ind_curr_situ_index_fgv,ind_expec_index_fgv,nuci_gv,cons_conf_index_fgv,cons_curr_situ_index_fgv,cons_expec_index_fgv,expec_gdp,expec_ipca,expec_selic,expec_exr_usd,exp_fob,exp_kgood_fob,exp_comgood_fob,imp_fob,imp_kgood_fob,imp_comgood_fob,revenue_rf,brent_oil_price,ibov,nasdaq,snp_500,dji,gt_crise,gt_desemprego,gt_seguro_desemprego,gt_empregos,gt_trabalho,gt_fgts,gt_renda,gt_salario,gt_economia
2004-07-01,,4.469999999999999,5645.200000000012,4.0,3.299999999999997,4.0,2.0999999999999943,4.700000000000003,3.4000000000000057,1.7000000000000028,4.0,0.75,-1.5999999999999943,179895,167969,423.0,2575,142.72,0.7000000000000028,0.91,-0.07,0.85,0.57,0.53,0.73,1.31,1.14,0.56,0.42000000000000004,1.23,1.58,0.59,1.35,0.59,-4.700000000000003,-7.529999999999987,-4.390000000000015,0.94,-0.950000000000017,3.490000000000009,-2.3899999999999864,-0.4299999999999784,-0.09999999999999432,2.299999999999997,-2698.0,64119.0,-132.0,60732.0,885.0,5100.0,1540.0,2.299999999999997,0.0,2.4200000000000017,4.420000000000002,2.0,2.029999999999994,5.060000000000002,3.75,-2.6400000000000006,0.6099999999999994,0.6000000000000014,-0.5,-1.8699999999999974,1.0,3095.0,3506.0,-466.0,183.0,-128.0,4541.0,2362.0,47.0,1.0,200.0,263.0,1513,55,1569,12.0,2.0,96,21.0,43.0,11.0,12.0,-225.60000000000014,0.040000000000000036,752.6,2285.0499999999884,-4047.11,-0.5700000000000003,-0.08999999999999986,-0.1100000000000001,-0.759999999999998,-402,-0.04,1259566.0,-139.0,-2526.0,2552083.0,5455222.0,0.06000000000000005,0.0,0.06000000000000005,5595.0,6610.0,2970.0,913.0,1335.0,6.0,-0.09230000000000027,0.05500000000000149,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,1.4300000000000068,4.140000000000001,-0.3800000000000239,110.4,105.9,114.5,112.0,107.2,116.2,81.1,0.45000000000000284,0.10000000000000142,0.5,0.20000000000000018,0.16999999999999993,0.75,0.0,-1728.419660999998,14.337846000000013,78.52936799999998,-1.4251519999997981,14.428988000000004,-2.111112999999989,1587.9860100000005,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,-7.0,15.0,8.0,7.0,-20.0,4.0,-3.0,-1.0,-8.0
2004-08-01,,-0.8199999999999932,-145.80000000001746,2.0,3.0,2.0,2.200000000000003,0.4000000000000057,4.599999999999994,5.799999999999997,4.1000000000000085,0.75,7.299999999999997,192904,181074,335.0,2144,145.44,2.230000000000004,0.69,0.10000000000000003,0.52,0.46,0.49,0.5,1.22,1.31,-0.22000000000000008,-1.01,1.53,1.42,0.79,1.59,0.99,-1.75,-3.440000000000012,4.140000000000015,1.07,8.310000000000002,6.6200000000000045,10.280000000000001,4.299999999999983,4.489999999999981,2.299999999999997,21769.0,13540.0,155.0,76650.0,7573.0,17887.0,30192.0,2.299999999999997,0.0,-1.5499999999999972,-0.7800000000000011,-0.5399999999999991,-0.1699999999999946,-8.320000000000007,-1.6099999999999994,-5.859999999999999,1.519999999999996,-1.1300000000000026,3.3100000000000023,-0.5300000000000011,0.23000000000000043,-3614.0,-4577.0,876.0,236.0,-149.0,3421.0,-3352.0,-20.0,12.0,283.0,309.0,1502,54,1556,-6.0,-5.0,92,36.0,20.0,-23.0,-16.0,-22.299999999999955,0.7899999999999998,6912.4,2081.7999999999884,-3766.21,-0.4499999999999993,-0.08999999999999808,-0.08999999999999986,-0.6300000000000026,3001,0.35,490841.0,-72.0,468.0,-304284.0,8474845.0,0.0,0.0,0.010000000000000009,5595.0,6610.0,3309.0,636.0,2240.0,4.0,-0.03390000000000004,0.05500000000000149,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,2.219999999999999,-3.780000000000001,6.219999999999999,110.8,108.7,112.4,112.4,109.9,114.1,82.1,0.45000000000000284,0.10000000000000142,0.5,0.4900000000000002,0.09999999999999964,0.25,-0.020000000000000018,420.37848699999813,-7.978375000000028,63.162084999999934,94.85115000000042,37.092547999999965,-50.97581100000002,5952.994252277302,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,4.0,17.0,8.0,-6.0,10.0,4.0,1.0,0.0,9.0
2004-09-01,0.036312171451677866,-1.440000000000012,898.7000000000116,0.0,-3.299999999999997,0.20000000000000284,-2.6000000000000085,-1.5,3.0999999999999943,2.5,3.299999999999997,0.75,-2.799999999999997,194735,182926,12.0,2111,140.96,-1.5100000000000051,0.33,-0.15000000000000008,0.53,0.41,0.39,0.17,0.69,0.48,-0.22999999999999998,0.0,1.09,0.9,0.01,0.65,0.21,-1.519999999999996,-1.8399999999999892,-2.940000000000012,0.69,-3.8899999999999864,-10.159999999999997,-7.300000000000011,0.9300000000000068,-7.899999999999977,2.299999999999997,-18087.0,-13311.0,325.0,110696.0,-8856.0,-2938.0,-13011.0,-1.0999999999999943,0.0,-1.3000000000000043,-2.0800000000000054,-1.0,-2.450000000000003,2.990000000000009,-0.45000000000000284,-3.9599999999999937,-0.09999999999999432,-1.2100000000000009,-6.32,1.6000000000000014,-1.9200000000000017,7168.0,6023.0,1271.0,-156.0,30.0,-4871.0,7654.0,254.0,300.0,-129.0,577.0,1523,63,1587,21.0,-4.0,95,15.0,33.0,24.0,15.0,-15.299999999999955,-0.040000000000000036,450.2,2140.789999999979,-4103.04,-0.5500000000000007,-0.040000000000000924,0.0,-0.5799999999999983,5535,0.64,678400.0,-98.0,327.0,3431389.0,6877943.0,-0.040000000000000036,0.0,-0.050000000000000044,5595.0,6610.0,3457.0,675.0,2062.0,27.0,-0.11180000000000012,0.05500000000000149,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,7.710000000000008,1.0799999999999983,12.130000000000024,111.9,111.2,111.9,113.4,112.3,113.6,83.0,0.45000000000000284,0.10000000000000142,0.5,0.3099999999999996,0.05999999999999961,1.0,-0.08000000000000007,-206.40896099999918,-16.056692999999996,-51.65533199999982,126.64581499999986,-12.93912499999999,87.07953200000003,1117.2248312589,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,3.0,18.0,6.0,-2.0,5.0,4.0,-1.0,0.0,-1.0
2004-10-01,,-0.3199999999999932,5421.399999999994,1.4000000000000057,2.0999999999999943,1.2999999999999972,1.2000000000000028,1.3999999999999915,1.3000000000000114,-1.2000000000000028,2.0999999999999943,0.75,-2.200000000000003,182581,171229,-588.0,2242,136.18,-1.7800000000000011,0.44,0.14000000000000007,0.51,0.5,0.55,0.17,0.39,0.53,0.2799999999999999,0.28,1.99,0.44,0.1,0.61,0.62,0.29999999999999716,-2.0400000000000063,2.519999999999996,0.74,-1.2300000000000182,2.7099999999999795,-4.299999999999983,-1.0200000000000102,-7.090000000000018,2.299999999999997,-87359.0,-15391.0,-577.0,56491.0,-8662.0,-171.0,-19479.0,-0.20000000000000284,0.0,3.6300000000000026,-0.3399999999999963,2.0900000000000034,3.3800000000000026,2.5,4.560000000000002,4.529999999999994,-0.6100000000000065,0.8300000000000054,0.6099999999999994,-2.490000000000002,4.310000000000002,-206.0,-764.0,494.0,16.0,48.0,10304.0,-995.0,67.0,3.0,62.0,312.0,1501,65,1566,-20.0,-8.0,89,-38.0,-74.0,-9.0,-7.0,-709.1,0.13000000000000034,129.2,850.9500000000116,-5515.12,0.0,-0.08999999999999986,-0.020000000000000018,-0.10999999999999943,5443,0.62,2668273.0,-80.0,-215.0,3649232.0,5945479.0,-0.040000000000000036,0.0,-0.030000000000000027,5595.0,6610.0,3983.0,1537.0,1814.0,12.0,-0.03819999999999979,0.05500000000000149,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,13.48999999999998,17.070000000000007,11.099999999999994,112.0,113.6,109.4,113.5,114.6,111.2,84.0,0.45000000000000284,0.10000000000000142,0.5,0.05999999999999961,-0.10999999999999943,0.5,-0.04999999999999982,-602.7251500000002,-32.01423699999998,63.584511999999904,97.17094100000031,-14.76543700000002,-88.03599700000001,2419.4007071515953,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,-3.0,18.0,8.0,7.0,3.0,4.0,-1.0,0.0,-1.0
2004-11-01,,0.7000000000000028,3626.600000000006,-1.7000000000000028,-3.6999999999999886,-1.5999999999999943,0.7000000000000028,-4.700000000000003,2.299999999999997,1.5,2.6000000000000085,0.75,-1.7999999999999972,193820,181789,447.0,2474,138.75,0.710000000000008,0.69,0.019999999999999907,0.56,0.53,0.61,0.44,0.82,0.82,-0.010000000000000009,-0.28,1.33,0.99,0.37,1.0,0.56,-1.7800000000000011,-1.5300000000000011,0.1600000000000108,1.07,-6.079999999999984,-12.769999999999982,-3.030000000000001,-5.319999999999993,-1.8399999999999892,2.299999999999997,-54150.0,-44855.0,-803.0,9951.0,-15550.0,38576.0,-281.0,-0.3999999999999915,0.0,-0.8599999999999994,2.8599999999999994,0.44999999999999574,1.1799999999999997,-5.3999999999999915,-2.5,5.190000000000005,2.4299999999999997,-0.980000000000004,-0.9099999999999966,2.400000000000002,0.37999999999999545,1618.0,1518.0,128.0,-141.0,113.0,-6306.0,1600.0,45.0,24.0,-81.0,-183.0,1452,63,1515,-1.0,2.0,96,3.0,17.0,-1.0,0.0,-1250.2,-0.14000000000000012,240.9,133.97999999998137,-2476.9,-0.4800000000000004,-0.17999999999999972,-0.010000000000000009,-0.7000000000000028,3772,0.43,1111608.0,717.0,1365.0,-100539.0,7748170.0,0.040000000000000036,0.0,0.040000000000000036,5595.0,6610.0,3556.0,1743.0,1109.0,8.0,-0.06689999999999996,0.05500000000000149,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,3.0400000000000205,0.009999999999990905,5.060000000000002,108.6,110.6,106.0,110.2,111.7,107.9,83.9,0.45000000000000284,0.10000000000000142,0.5,0.4200000000000008,0.08000000000000007,0.25,-0.10000000000000009,700.3453079999999,19.104877999999985,-124.71663699999999,229.04785699999957,85.04101100000003,140.59736500000002,-11895.598767782198,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,3.0,21.0,8.0,-9.0,-1.0,4.0,4.0,1.0,2.0
2004-12-01,-0.005852973310441545,-2.030000000000001,-4500.899999999994,-7.099999999999994,1.2999999999999972,-7.6000000000000085,-7.0,-6.599999999999994,-7.900000000000006,-10.399999999999991,-7.200000000000003,0.75,-4.900000000000006,180526,171166,-1460.0,1263,140.31,2.1999999999999886,0.86,0.10000000000000009,0.62,0.64,0.71,0.86,0.74,0.52,-0.32999999999999996,0.23,0.75,0.81,0.63,0.48,0.67,-1.6999999999999886,0.23999999999999488,-3.719999999999999,1.08,1.1399999999999864,-3.719999999999999,1.1999999999999886,4.819999999999993,2.1899999999999977,2.299999999999997,-457266.0,-128903.0,-312.0,-115300.0,-23953.0,-78113.0,-145804.0,-6.900000000000006,0.0,21.540000000000006,-0.519999999999996,15.079999999999998,23.97,7.879999999999981,18.93,67.14,4.970000000000006,7.399999999999999,33.769999999999996,4.449999999999999,26.220000000000006,39067.0,32273.0,5497.0,857.0,440.0,34114.0,37503.0,167.0,12.0,-55.0,196.0,1494,69,1564,43.0,5.0,95,-46.0,-2.0,11.0,24.0,1405.7,0.20999999999999996,515.3,3250.6600000000326,3109.51,0.16000000000000014,-0.02999999999999936,-0.020000000000000018,0.14000000000000057,8572,0.97,10366083.0,2802.0,5639.0,13955651.0,22672395.0,0.22999999999999998,0.0,0.22999999999999998,5595.0,6610.0,4551.0,2684.0,1257.0,29.0,-0.06780000000000008,0.05500000000000149,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,-4.550000000000011,7.670000000000002,-12.689999999999998,105.2,107.6,102.6,106.9,108.8,104.5,83.9,0.45000000000000284,0.10000000000000142,0.5,0.11999999999999922,0.1899999999999995,0.0,-0.10000000000000009,554.2141699999993,195.22581000000002,54.41493999999989,-394.0928009999998,-3.141758999999979,-143.12827800000002,6871.421543094399,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,-10.0,11.0,6.0,-3.0,-23.0,4.0,-6.0,0.0,-9.0
2005-01-01,,-4.040000000000006,-11869.899999999994,-3.700000000000003,-1.6000000000000085,-3.799999999999997,-5.600000000000001,-1.0999999999999943,-7.099999999999994,-5.700000000000003,-7.5,0.75,-11.700000000000003,155533,145653,-78.0,1861,130.34,-0.9599999999999937,0.58,-0.10999999999999999,0.62,0.57,0.52,0.57,0.39,0.33,0.08999999999999997,0.39,0.87,0.2,0.85,0.08,0.56,-0.3200000000000074,-0.7099999999999937,4.75,0.71,0.6700000000000159,-1.710000000000008,-0.5699999999999932,1.8900000000000148,2.009999999999991,2.299999999999997,512895.0,4081.0,1519.0,38148.0,48527.0,6266.0,165472.0,-4.400000000000006,0.0,-23.620000000000005,-5.630000000000003,-17.709999999999994,-25.57,-11.579999999999984,-19.83,-80.92,-7.910000000000004,-7.6299999999999955,-5.609999999999999,-7.65,-29.830000000000002,-71221.0,-58985.0,-9435.0,-1651.0,-1150.0,-77061.0,-69119.0,93.0,476.0,-715.0,-161.0,1498,69,1567,-57.0,-25.0,90,-93.0,-182.0,-27.0,-37.0,-307.29999999999995,-0.009999999999999787,41.1,-2164.5,-8506.97,-0.18999999999999773,-0.26000000000000156,-0.07000000000000006,-0.6299999999999955,9334,1.04,-1359619.0,1087.0,-868.0,-2790636.0,-4807282.0,-0.10000000000000009,0.0,-0.10000000000000009,5595.0,6610.0,-36039.0,-13437.0,-15939.0,-232.0,-0.02519999999999989,0.05500000000000149,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,4.610000000000014,4.070000000000007,4.9599999999999795,101.3,103.9,98.3,103.0,105.3,100.3,82.4,0.45000000000000284,0.10000000000000142,0.5,-1.3999999999999995,-1.7199999999999998,-1.25,0.1299999999999999,-1709.550619999999,-265.57261000000005,-295.2526969999999,-417.2682759999998,-56.18888400000003,-54.604922000000045,941.4937447872035,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,-2.0,8.0,7.0,41.0,-5.0,5.0,-2.0,0.0,-3.0
2005-02-01,,0.480000000000004,-1678.0,-4.599999999999994,-6.299999999999997,-4.5,-2.8999999999999986,-4.6000000000000085,-5.299999999999997,3.700000000000003,-8.0,0.75,0.5,176760,166673,97.0,1971,130.34,0.9200000000000017,0.59,0.37,0.8,0.52,0.47,0.44,0.3,0.4,-0.27999999999999997,-0.62,0.82,0.2,0.43,0.39,0.36,-2.769999999999996,-2.6200000000000045,-4.640000000000001,0.65,2.1699999999999875,0.4099999999999966,4.97999999999999,-0.5200000000000102,5.890000000000015,2.299999999999997,-51747.0,6.0,-711.0,2415.0,-8983.0,-6299.0,5283.0,0.8000000000000114,0.0,-3.980000000000004,-8.230000000000004,-5.550000000000004,-4.140000000000001,-1.3599999999999994,-4.100000000000001,-4.539999999999999,-8.409999999999997,-1.730000000000004,7.310000000000002,3.549999999999999,-2.460000000000001,8156.0,7186.0,942.0,-435.0,463.0,17590.0,8309.0,-127.0,-361.0,111.0,-521.0,1493,73,1565,23.0,17.0,87,72.0,112.0,18.0,9.0,-678.5,-0.08000000000000007,88.5,416.7600000000093,-2127.28,-0.08000000000000185,-0.11999999999999922,0.0,-0.2600000000000051,4117,0.44,-3073479.0,4995.0,3367.0,-3634634.0,3371008.0,-0.15999999999999992,0.0,-0.15999999999999992,5595.0,6610.0,2462.0,962.0,1153.0,9.0,-0.09520000000000017,0.34999999999999964,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,1.4599999999999795,-0.010000000000005116,2.4399999999999977,102.7,101.6,103.5,104.4,103.1,105.4,83.0,0.45000000000000284,0.10000000000000142,0.5,0.0,-0.07000000000000028,0.5,-0.08000000000000007,1484.4566800000002,-52.77797199999998,220.76650100000006,-277.75467000000026,-44.136167,91.74258400000002,-8576.935511787204,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,1.0,13.0,8.0,-10.0,6.0,5.0,3.0,1.0,4.0
2005-03-01,-0.03508909647539049,11.420000000000002,18130.699999999983,11.599999999999994,8.900000000000006,11.799999999999997,14.799999999999997,11.299999999999997,11.299999999999997,14.599999999999994,10.200000000000003,0.75,14.900000000000006,211944,199221,2084.0,2523,138.9,-1.0,0.61,-0.52,0.7,0.43,0.46,0.73,0.85,0.99,0.29,0.55,0.78,0.94,0.7,1.14,0.79,8.47999999999999,7.650000000000006,10.58999999999999,0.47,0.8300000000000125,6.5,-2.769999999999982,-2.8100000000000023,-1.1400000000000148,2.299999999999997,30971.0,3915.0,66.0,20496.0,5482.0,6094.0,-1980.0,8.299999999999997,0.0,6.920000000000002,7.270000000000003,7.82,5.149999999999999,15.689999999999984,7.759999999999998,7.839999999999996,9.93,6.190000000000005,-16.629999999999995,6.850000000000001,7.680000000000003,34662.0,27964.0,5002.0,1409.0,287.0,43528.0,33032.0,187.0,107.0,304.0,746.0,1538,73,1611,10.0,-4.0,91,46.0,57.0,-1.0,4.0,1610.2,0.06999999999999984,776.6,1529.4599999999627,-7204.99,0.03999999999999915,-0.0600000000000005,0.010000000000000009,0.010000000000005116,8607,0.91,-1489778.0,2943.0,1983.0,-897567.0,9645256.0,0.31000000000000005,0.0,0.30000000000000004,5595.0,6610.0,3206.0,1746.0,1074.0,6.0,0.1069,0.370000000000001,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,-1.5300000000000011,0.7000000000000028,-3.019999999999982,102.2,98.9,105.4,103.9,100.5,107.3,82.1,0.45000000000000284,0.10000000000000142,0.5,-0.020000000000000018,0.20000000000000018,0.5,0.0,1183.336311,147.57445199999995,290.35130000000004,926.53521,167.94441800000004,128.77557100000007,2782.0500950243004,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,9.0,19.0,7.0,-8.0,15.0,4.0,10.0,-1.0,6.0
2005-04-01,,-3.0700000000000074,-182.0,-1.0,3.0999999999999943,-1.2999999999999972,-4.299999999999997,-0.7999999999999972,-0.4000000000000057,-3.5,0.5999999999999943,0.75,-4.200000000000003,197607,185274,-445.0,2578,138.75,-0.6299999999999955,0.87,0.3,0.92,0.84,0.81,0.91,0.86,0.51,-0.32999999999999996,0.25,0.65,0.96,0.88,0.33,0.83,-6.959999999999994,-6.799999999999997,-19.299999999999983,0.79,5.060000000000002,10.280000000000001,3.1899999999999977,4.180000000000007,-1.0300000000000011,2.299999999999997,173530.0,50125.0,472.0,84473.0,8481.0,20751.0,33326.0,-0.10000000000000853,0.0,-1.7299999999999969,-1.3000000000000043,-2.3599999999999994,1.1000000000000014,-9.86999999999999,-3.8400000000000034,8.120000000000005,-3.8500000000000014,-1.8900000000000006,-11.720000000000006,0.0,-2.690000000000005,-11873.0,-9472.0,-2186.0,93.0,-308.0,-8897.0,-12323.0,134.0,267.0,314.0,762.0,1676,63,1739,-12.0,5.0,87,-5.0,-19.0,-1.0,-5.0,-1007.1999999999999,0.31999999999999984,-50.2,1331.0900000000256,-14307.88,-0.8299999999999983,-0.07000000000000028,-0.08000000000000007,-0.990000000000002,10585,1.12,-957036.0,-369.0,412.0,-2032885.0,260485.0,-0.1200000000000001,0.0,-0.1100000000000001,5595.0,6610.0,2577.0,1169.0,1049.0,32.0,-0.12549999999999972,0.40000000000000036,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,-3.1999999999999886,-3.6299999999999955,-2.9099999999999966,101.7,96.3,107.1,103.4,98.0,108.9,81.0,0.45000000000000284,0.10000000000000142,0.5,-0.040000000000000036,0.40000000000000036,0.25,-0.04999999999999982,-1491.4946630000004,-32.85907099999997,-14.197829000000183,-574.6778270000004,-89.77898200000004,-220.2379330000001,3970.7838626598023,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,2.0,18.0,7.0,-11.0,5.0,4.0,2.0,0.0,-1.0
2005-05-01,,-1.4899999999999949,210.39999999999418,4.099999999999994,4.799999999999997,4.0,5.200000000000003,4.700000000000003,2.799999999999997,1.4000000000000057,3.200000000000003,0.75,4.200000000000003,207369,194727,133.0,2754,137.99,1.25,0.49,-0.14,0.68,0.83,0.73,0.7,-0.22,-0.25,0.16000000000000003,3.34,0.36,-0.77,0.79,-0.98,0.35,-6.6200000000000045,-5.02000000000001,0.18999999999998352,1.47,7.699999999999989,12.610000000000014,9.609999999999985,15.310000000000002,8.830000000000013,2.299999999999997,-56447.0,63979.0,322.0,52766.0,-2340.0,193.0,-35758.0,3.700000000000003,0.0,2.1599999999999966,-0.1699999999999946,1.6300000000000026,5.229999999999997,5.579999999999998,0.0,7.739999999999995,0.9099999999999966,2.039999999999999,-0.7000000000000028,-0.4400000000000013,2.3100000000000023,5395.0,5016.0,985.0,-552.0,-54.0,6916.0,4723.0,-309.0,-414.0,67.0,-725.0,1689,70,1759,-3.0,0.0,86,-35.0,-39.0,3.0,1.0,-212.0,-0.009999999999999787,747.2,-852.9199999999837,-2203.75,-0.08000000000000185,-0.17999999999999972,-0.09999999999999987,-0.38000000000000256,15388,1.63,-56190.0,-882.0,1550.0,-1372491.0,2375767.0,0.09000000000000008,0.0,0.09000000000000008,5595.0,6610.0,3052.0,1397.0,1436.0,12.0,-0.1264000000000003,0.35999999999999943,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,-8.129999999999995,-5.980000000000004,-9.560000000000002,98.4,94.0,102.9,100.2,95.8,104.8,80.9,0.45000000000000284,0.10000000000000142,0.5,-0.25,0.04999999999999982,0.25,-0.04999999999999982,613.6300879999999,101.21482500000002,179.5378350000001,1039.00482,130.856314,137.4679460000001,-4936.431886915299,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,2.0,21.0,8.0,-1.0,-1.0,4.0,-13.0,1.0,0.0
2005-06-01,0.05092743247640752,0.6400000000000006,1388.9000000000233,0.30000000000001137,-0.3999999999999915,0.4000000000000057,2.700000000000003,-0.20000000000000284,0.5,1.0999999999999943,0.20000000000000284,0.75,2.5,213767,199943,592.0,3344,125.26,2.289999999999992,-0.02,-0.20999999999999996,0.34,0.29,0.34,-0.11,-0.44,-0.45,1.6600000000000001,-2.67,0.15,-1.0,-0.05,-0.78,-0.2,-3.019999999999996,-3.1799999999999926,4.920000000000002,0.68,-5.490000000000009,-12.29000000000002,-7.560000000000002,-13.77000000000001,-3.450000000000017,2.299999999999997,-23654.0,86603.0,6.0,19001.0,5417.0,-2707.0,-15403.0,0.7999999999999972,0.0,-1.0300000000000011,1.0399999999999991,-0.35999999999999943,-2.6999999999999957,-2.569999999999993,-0.7999999999999972,-1.7000000000000028,0.7100000000000009,0.07000000000000028,-5.109999999999999,3.0199999999999996,-0.8500000000000014,5526.0,3245.0,1543.0,342.0,396.0,9727.0,5559.0,-80.0,63.0,-152.0,-156.0,1698,83,1781,9.0,17.0,97,41.0,79.0,2.0,7.0,727.4,0.0,303.5,-956.2200000000303,-6060.05,0.28000000000000114,-0.16999999999999993,0.0,0.10000000000000142,17498,1.83,-168358.0,-824.0,538.0,1908718.0,7756101.0,0.09000000000000008,0.0,0.08000000000000007,5595.0,6610.0,4881.0,2911.0,1473.0,29.0,-0.03929999999999989,0.16000000000000014,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,-0.8799999999999955,-1.7000000000000028,-0.3400000000000034,96.2,92.0,100.5,98.0,93.9,102.5,80.6,0.45000000000000284,0.10000000000000142,0.5,-0.3900000000000001,-0.3600000000000003,0.0,-0.06000000000000005,-232.2457770000001,15.130588999999986,47.4009930000002,-205.53161399999954,-13.886228999999958,49.538093999999944,4440.8767303891,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,3.0,19.0,9.0,-6.0,-2.0,4.0,3.0,-1.0,1.0
2005-07-01,,1.6500000000000057,2156.399999999994,-0.9000000000000057,0.3999999999999915,-1.0,-7.700000000000003,0.10000000000000853,-0.5,-4.0,0.6999999999999886,0.75,-5.900000000000006,199959,188723,-2071.0,2827,125.31,-3.3700000000000045,0.25,0.010000000000000009,0.47,0.29,0.37,0.03,-0.34,-0.4,-1.5500000000000003,-1.3399999999999999,0.1,-0.65,0.13,-0.69,0.3,-1.539999999999992,-1.3599999999999994,0.14000000000001478,0.52,-4.9199999999999875,-3.1999999999999886,-3.6599999999999966,-7.8700000000000045,-2.719999999999999,2.299999999999997,-78842.0,38212.0,-377.0,8794.0,-3522.0,-3480.0,-11639.0,-1.5999999999999943,0.0,2.1600000000000037,0.6099999999999994,0.8200000000000003,0.8399999999999963,0.9399999999999977,3.8400000000000034,1.230000000000004,-1.9199999999999946,-0.14999999999999858,1.3000000000000043,-1.5999999999999979,0.9299999999999997,-9747.0,-7465.0,-1831.0,-288.0,-163.0,-12835.0,-8761.0,-151.0,-136.0,290.0,-4.0,1680,87,1768,-13.0,-7.0,91,-17.0,-41.0,-6.0,-6.0,1273.9,-0.020000000000000018,300.5,-333.0899999999674,-5614.79,0.19000000000000128,-0.10999999999999943,0.020000000000000018,0.10000000000000142,20307,2.09,2279521.0,-5197.0,-6663.0,2296062.0,5303426.0,-0.08000000000000007,0.0,-0.07000000000000006,5595.0,6610.0,4580.0,1249.0,2885.0,71.0,-0.040000000000000036,0.2599999999999998,-0.09999999999999432,0.29999999999999716,-0.29999999999999716,0.46999999999999886,1.0699999999999932,0.06999999999999318,95.0,89.7,100.5,96.8,91.6,102.5,80.1,0.45000000000000284,0.10000000000000142,0.5,0.0,-0.4299999999999997,-0.120000000000001,-0.0900000000000003,493.85627399999976,-8.634150999999974,27.504115999999613,-109.57051300000057,-73.70002299999999,-171.749013,-52.3138364364022,1.2299995422363281,466.0,67.2998046875,22.6300048828125,165.9404296875,-12.0,13.0,8.0,6.0,-19.0,5.0,2.0,0.0,-9.0
